X1,Publication,Title,Tagline,Author,Category,City,Date
66,Sun Sentinel,Gov. Ron DeSantis’ performance is under the microscope as he leads Florida’s response to coronavirus,NA,NA,coronavirus,Miami,2020-03-20
67,Sun Sentinel,Spirit Airlines nears $330 million U.S. aid deal to help pay employees,NA,NA,coronavirus,Miami,2020-04-21
68,Sun Sentinel,Trump says he’s ‘very flexible’ about Jacksonville convention speech during surge in COVID cases,NA,NA,news,Miami,2020-07-08
69,Sun Sentinel,"Coronavirus pandemic makes politics more relevant, not less | Randy Schultz",NA,NA,opinion,Miami,2020-03-24
70,Sun Sentinel,An Orthodox view on Trump bashing | Opinion,NA,NA,florida-jewish-journal,Miami,2020-05-22
71,Sun Sentinel,"Presidential campaigns, now all virtual, try to engage Florida voters",NA,NA,news,Miami,2020-04-24
72,Sun Sentinel,"Florida coronavirus updates: 163 dead, 9,585 infected across state; Miami mayor wants to stop flights from hot spots into city",NA,NA,coronavirus,Miami,2020-04-03
73,Sun Sentinel,"Florida coronavirus updates: Death toll at 571; infections up to 21,628",NA,NA,coronavirus,Miami,2020-04-14
74,Sun Sentinel,The coronavirus: Our state and nation were left at risk | Editorial,NA,NA,opinion,Miami,2020-03-12
75,Sun Sentinel,Florida coronavirus updates: South Florida counties opening recreational facilities; Pembroke Pines opts out,NA,NA,coronavirus,Miami,2020-04-29
76,Sun Sentinel,"Coronavirus en Florida: 21,628 personas infectadas y 571 fallecidos",NA,NA,espanol,Miami,2020-04-14
77,Sun Sentinel,Florida is not China. Give us details about coronavirus | Editorial,NA,NA,opinion,Miami,2020-02-27
78,Sun Sentinel,"Florida monitoring suspected cases of coronavirus, but none confirmed",NA,NA,news,Miami,2020-02-28
79,Sun Sentinel,"As COVID-19 cases pile up, Gov. Ron DeSantis follows Trump’s virus playbook. Will it cost the GOP in 2020?",NA,NA,news,Miami,2020-07-10
80,Sun Sentinel,Lawmakers seek independent federal probe of Florida’s troubled unemployment system,NA,NA,coronavirus,Miami,2020-05-15
81,Sun Sentinel,"Florida coronavirus updates: Sick ship may be coming to Fort Lauderdale; state surpasses 4,200 cases",NA,NA,coronavirus,Miami,2020-03-29
82,Sun Sentinel,"Florida coronavirus updates: More testing sites coming to Miami-Dade, Broward and Palm Beach counties",NA,NA,coronavirus,Miami,2020-04-30
83,Sun Sentinel,"Florida coronavirus updates: State reports 21,019 cases and 499 deaths",NA,NA,coronavirus,Miami,2020-04-13
84,Sun Sentinel,"Florida coronavirus updates: 12,350 people have gotten the virus; 221 have died",NA,NA,coronavirus,Miami,2020-04-05
85,Sun Sentinel,Unemployed workers flounder as state benefits fall short,NA,NA,coronavirus,Miami,2020-05-16
86,Sun Sentinel,"Reapertura de Florida: DeSantis anuncia un plan limitado para abrir el estado, pero no incluye al sur de Florida",NA,NA,espanol,Miami,2020-04-30
87,Sun Sentinel,Reopening Florida: DeSantis announces limited plan to open state — but not South Florida,NA,NA,coronavirus,Miami,2020-04-30
88,Sun Sentinel,7 takeaways from Bernie Sanders’ huge Florida loss and Joe Biden’s big win,NA,NA,news,Miami,2020-03-18
89,Sun Sentinel,"Nancy Pelosi on how ‘mainstream message’ wins 2020 election, Trump’s impeachment and her 49ers",NA,NA,opinion,Miami,2020-02-01
90,Sun Sentinel,Coronavirus en Florida: Aumentan pruebas disponibles en el sur de Florida,NA,NA,espanol,Miami,2020-04-15
91,Sun Sentinel,"Coronavirus en Florida: Casi uno de cada 100 floridanos ha sido examinado para detectar el nuevo coronavirus, dice DeSantis",NA,NA,espanol,Miami,2020-04-15
1,Channel 7 Miami,White House adviser: Trump administration preparing for possible second wave of coronavirus in the fall,(CNN) — White House trade adviser Peter Navarro said Sunday that the Trump administration is preparing for the possibility that a second wave of Covid-19 could hit the UnitedRead More,NA,us-world,Miami,2020-06-22
2,Channel 7 Miami,Trump rally called ‘dangerous move’ in age of coronavirus,"WASHINGTON (AP) — After months away from the campaign trail, President Donald Trump plans to rally his supporters this coming Saturday for the first time since mostRead More",NA,us-world,Miami,2020-06-14
3,Channel 7 Miami,Trump administration likely to announce travel restrictions to Brazil because of coronavirus spike,"(CNN) — National security adviser Robert O’Brien said Sunday that the Trump administration is likely to announce new restrictions on travel to Brazil. O’Brien, duringRead More",NA,us-world,Miami,2020-05-24
4,Channel 7 Miami,Trump valet has coronavirus; president again tests negative,"WASHINGTON (AP) — A member of the military serving as one of President Donald Trump’s valets has tested positive for the coronavirus, the White HouseRead More",NA,politics,Miami,2020-05-07
5,Channel 7 Miami,House expected to send 4th coronavirus aid bill to Trump,"WASHINGTON (AP) — The House is reassembling to send President Donald Trump a fourth bipartisan bill to help businesses crippled by the coronavirus, an almost $500Read More",NA,politics,Miami,2020-04-23
6,Channel 7 Miami,Trump says he’s close to a deal with Congress on coronavirus aid,WASHINGTON (AP) — The Trump administration and Congress are nearing an agreement on an aid package of up to $450 billion to boost a small-businessRead More,NA,politics,Miami,2020-04-19
7,Channel 7 Miami,"Trump, Biden spoke by phone about coronavirus outbreak","WASHINGTON (AP) — President Donald Trump said he had a “really wonderful, warm conversation” with Joe Biden on Monday about the coronavirus outbreak. “He gave me hisRead More",NA,politics,Miami,2020-04-07
8,Channel 7 Miami,Trump uses coronavirus crisis to push his broader agenda,WASHINGTON (AP) — President Donald Trump is taking an old political adage to heart: Never let a crisis go to waste. The coronavirus is projected to killRead More,NA,politics,Miami,2020-04-05
9,Channel 7 Miami,"US coronavirus death toll tops 8,000 as Trump warns ‘there will be a lot of death’",(CNN) — President Donald Trump on Saturday warned that “there will be a lot of death” in the coming weeks as the number of peopleRead More,NA,us-world,Miami,2020-04-04
10,Channel 7 Miami,Trump Organization closes Mar-a-Lago because of coronavirus,"(CNN) — President Donald Trump’s Mar-a-Lago resort has closed in its entirety, a member told CNN, as the coronavirus shutters many public spaces. CNN reportedRead More",NA,politics,Miami,2020-03-21
11,Channel 7 Miami,Trump: Micky Arison to make Carnival cruise ships available for use in fight against coronavirus outbreak,President Donald Trump said Micky Arison of the Carnival Corporation has offered some of his cruise ships as resources in the fight against the coronavirus.Read More,NA,us-world,Miami,2020-03-19
12,Channel 7 Miami,Trump moves to blunt coronavirus’ heavy impact on US economy,"WASHINGTON (AP) — Ahead of an expected surge in coronavirus cases, President Donald Trump on Tuesday moved to blunt the impact of the pandemic onRead More",NA,politics,Miami,2020-03-17
13,Channel 7 Miami,Trump tests negative for coronavirus; White House begins screening,"WASHINGTON (AP) — After days of resisting screening for the coronavirus, President Donald Trump tested negative for the virus, officials said Saturday night. Meanwhile, the White HouseRead More",NA,politics,Miami,2020-03-14
14,Channel 7 Miami,Trump takes coronavirus test,(CNN) — President Donald Trump announced Saturday at a press briefing at the White House that he has been tested for coronavirus. He said heRead More,NA,us-world,Miami,2020-03-14
15,Channel 7 Miami,President Trump donates 4th-quater salary to combat coronavirus,"WASHINGTON (WSVN) — President Donald Trump is donating his fourth-quarter salary from 2019 to help combat the outbreak of COVID-19, also known as the coronavirus.Read More",NA,politics,Miami,2020-03-03
16,Channel 7 Miami,Trump to discuss coronavirus threat Saturday at White House,"WASHINGTON (AP) — President Donald Trump said Saturday he’ll address the nation about the coronavirus threat, as officials in Washington state reported the first U.S.Read More",NA,politics,Miami,2020-02-29
17,Channel 7 Miami,‘Masks are extremely important’: Fauci and Redfield urge public to wear face coverings as states struggle to contain coronavirus,(CNN) — Coronavirus task force member Dr. Anthony Fauci and US Centers for Disease Control and Prevention Director Robert Redfield stressed the importance of wearing masks duringRead More,NA,us-world,Miami,2020-06-30
18,Channel 7 Miami,Trump administration extends visa ban to non-immigrants,WASHINGTON (AP) — The Trump administration is extending a ban on green cards issued outside the United States until the end of the year andRead More,NA,politics,Miami,2020-06-22
19,Channel 7 Miami,WHO reports largest single-day increase in coronavirus cases,"GENEVA (AP) — The World Health Organization on Sunday reported the largest single-day increase in coronavirus cases by its count, at more than 183,000 newRead More",NA,us-world,Miami,2020-06-21
20,Channel 7 Miami,Trump suggests US slow virus testing to avoid bad statistics,"TULSA, Okla. (AP) — President Donald Trump said Saturday he’s asked his administration to slow down coronavirus testing because robust testing turns up too manyRead More",NA,politics,Miami,2020-06-21
21,Channel 7 Miami,Spain opens border to tourists; Trump wants less testing,"BARCELONA, Spain (AP) — Spain reopened its borders to European tourists Sunday in a bid to kickstart its economy, while Brazil and South Africa struggledRead More",NA,us-world,Miami,2020-06-21
22,Channel 7 Miami,"Heat, virus no deterrent for Trump fans camped outside arena","TULSA, Okla. (AP) — Rick Frazier drove more than 750 miles from Ohio to Tulsa to be one of the first campers in line forRead More",NA,politics,Miami,2020-06-19
23,Channel 7 Miami,Coronavirus cases are spiking across the country and experts say Florida has the makings of the next epicenter,"(CNN) — Ten states saw a record number of new Covid-19 cases this week, and one of them could be the next epicenter of the pandemic. FloridaRead More",NA,us-world,Miami,2020-06-18
24,Channel 7 Miami,"Model projects 200,000 people in the US could die of coronavirus by October","(CNN) — The United States could see more than 200,000 deaths from Covid-19 by October 1, a closely watched model predicted Monday as states continue to reopen. MoreRead More",NA,us-world,Miami,2020-06-16
25,Channel 7 Miami,Accuracy still unknown for many coronavirus tests rushed out,"WASHINGTON (AP) — How accurate are the coronavirus tests used in the U.S.? Months into the outbreak, no one really knows how well many ofRead More",NA,us-world,Miami,2020-06-14
26,Channel 7 Miami,Trump addresses a socially distanced West Point graduation,"(CNN) — President Donald Trump on Saturday addressed 1,107 graduates who gathered at the US Military Academy at West Point for the academy’s annual commencement.Read More",NA,us-world,Miami,2020-06-14
27,Channel 7 Miami,Trump seeks to host Republican National Convention in South Florida,President Donald Trump is seeking to host the Republican National Convention in South Florida in August after the governor of North Carolina refused to guaranteeRead More,NA,politics,Miami,2020-06-03
28,Channel 7 Miami,The protests are raising fears of a spike in coronavirus cases,(CNN) — Government leaders and health officials have expressed their concern that coronavirus could rapidly spread during protests over the death of George Floyd. Floyd died after since-fired MinneapolisRead More,NA,us-world,Miami,2020-06-01
29,Channel 7 Miami,EU urges Trump to rethink cutting funding to WHO,WASHINGTON (AP) — The European Union on Saturday urged U.S. President Donald Trump to rethink his decision to cut American funding for the World HealthRead More,NA,us-world,Miami,2020-05-30
30,Channel 7 Miami,Americans are crowding public places and officials fear possibility of spikes in coronavirus cases,"(CNN) — At a glance, it may look like many Americans have long forgotten about the dangers of coronavirus. Crowds packed beaches in Florida, Maryland, Georgia,Read More",NA,us-world,Miami,2020-05-25
31,Channel 7 Miami,Inside the FDA’s reversals and walk-backs as it grapples with the coronavirus pandemic,(CNN) — Dr. Stephen Hahn repeatedly pledged in a CNN interview Tuesday that science and data would be his “north star” while leading the FoodRead More,NA,us-world,Miami,2020-05-24
32,Channel 7 Miami,"Trump’s pitch to voters: Trust me, economy will soar in 2021","WASHINGTON (AP) — President Donald Trump has a new pitch to voters for this fall: Trust me. As the economy faces a once-in-a-century recession, with more thanRead More",NA,politics,Miami,2020-05-24
33,Channel 7 Miami,"Virus, economy, Trump and cash hamper GOP’s bid for House",WASHINGTON (AP) — Republicans are brandishing the latest weapon in their uphill fight for House control this November: votes by moderate Democrats to pass aRead More,NA,politics,Miami,2020-05-23
34,Channel 7 Miami,Alabama coronavirus outlook worsening amid state reopening,"BIRMINGHAM, Ala. (AP) — With Alabama’s coronavirus caseload worsening while casinos, churches and more reopen, the state’s most recognizable person had some stern words about bringing COVID-19Read More",NA,us-world,Miami,2020-05-23
35,Channel 7 Miami,"Trump deems churches ‘essential,’ calls for them to reopen",WASHINGTON (AP) — President Donald Trump said Friday that he has deemed churches and other houses of worship “essential” and called on governors across theRead More,NA,politics,Miami,2020-05-22
36,Channel 7 Miami,Trump lashes out at scientists whose findings contradict him,"WASHINGTON (AP) — “A Trump enemy statement,” he said of one study. “A political hit job,” he said of another. As President Donald Trump pushes toRead More",NA,politics,Miami,2020-05-22
37,Channel 7 Miami,Pandemic politics: Maskless Trump tours Michigan Ford plant,"YPSILANTI TOWNSHIP, Mich. (AP) — Pandemic politics shadowed President Donald Trump’s trip to Michigan on Thursday as he highlighted lifesaving medical devices, with the presidentRead More",NA,politics,Miami,2020-05-22
38,Channel 7 Miami,Trump: US flag will be half-staff next 3 days in memory of COVID-19 victims,WASHINGTON — President Donald Trump says he will order the U.S. flag to be flown at half-staff over the next three days as the deathRead More,NA,politics,Miami,2020-05-21
39,Channel 7 Miami,Trump slams mail-in balloting promoted by his own campaign,"WASHINGTON (AP) — President Donald Trump on Thursday railed against mail-in balloting that in some cases has been promoted by his own reelection campaign, allegingRead More",NA,politics,Miami,2020-05-21
40,Channel 7 Miami,Ex-Trump lawyer Michael Cohen released from US prison,"NEW YORK (AP) — President Donald Trump’s former personal lawyer and fixer, Michael Cohen, was released from federal prison Thursday to serve the remainder ofRead More",NA,politics,Miami,2020-05-21
41,Channel 7 Miami,Trump muses about hosting G-7 summit in US after all,WASHINGTON (AP) — President Donald Trump said Wednesday that he’s considering holding an in-person meeting in the U.S. with the leaders of the world’s majorRead More,NA,politics,Miami,2020-05-20
42,Channel 7 Miami,My ‘decision to make’: Trump defends criticized use of drug,WASHINGTON (AP) — President Donald Trump emphatically defended himself Tuesday against criticism from medical experts that his announced use of a malaria drug against theRead More,NA,politics,Miami,2020-05-19
43,Channel 7 Miami,Experts: Trump’s threats to WHO could undercut global health,"GENEVA (AP) — U.S. President Donald Trump’s attacks on the World Health Organization are hurting its ability to protect global health, medical experts said Tuesday,Read More",NA,politics,Miami,2020-05-19
44,Channel 7 Miami,"Despite risks, Trump says he’s taking hydroxychloroquine","WASHINGTON (AP) — The White House hurried Tuesday to defend President Donald Trump’s decision to take a malaria drug to protect against the coronavirus, despiteRead More",NA,politics,Miami,2020-05-18
45,Channel 7 Miami,Democrats push new $3T coronavirus relief bill through House,"WASHINGTON (AP) — Democrats powered a massive $3 trillion coronavirus relief bill through the House on Friday, an election-year measure designed to brace a U.S.Read More",NA,politics,Miami,2020-05-15
46,Channel 7 Miami,Trump’s Mar-a-Lago club to partially reopen this weekend,"FORT LAUDERDALE, Fla. (AP) — President Donald Trump’s Mar-a-Lago club will partially reopen to members this weekend as South Florida slowly reopens from the coronavirusRead More",NA,politics,Miami,2020-05-14
47,Channel 7 Miami,Wisconsin bars reopen after court ruling praised by Trump,"MADISON, Wis. (AP) — A court ruling tossing out Wisconsin’s stay-at-home order threw communities into chaos Thursday, after some bars opened immediately and were packedRead More",NA,us-world,Miami,2020-05-14
48,Channel 7 Miami,"Trump ramps up expulsions of migrant youth, citing virus",HOUSTON (AP) — The young migrants and asylum seekers swim across the Rio Grande and clamber into the dense brush of Texas. Many are teensRead More,NA,politics,Miami,2020-05-13
49,Channel 7 Miami,"Pelosi unveils $3 trillion coronavirus aid package with more stimulus payments, hazard pay for essential workers","WASHINGTON (AP) — House Speaker Nancy Pelosi unveiled a more than $3 trillion coronavirus aid package Tuesday, providing nearly $1 trillion in aid for states,Read More",NA,politics,Miami,2020-05-12
50,Channel 7 Miami,Trump faces virus at White House amid push to ‘reopen’ US,"WASHINGTON (AP) — President Donald Trump insisted Monday his administration has “met the moment” and “prevailed” on coronavirus testing, even as the White House itselfRead More",NA,politics,Miami,2020-05-11
51,Channel 7 Miami,Experts worry CDC is sidelined in coronavirus response,NEW YORK (AP) — The Centers for Disease Control and Prevention has repeatedly found its suggestions for fighting the coronavirus outbreak taking a backseat toRead More,NA,us-world,Miami,2020-05-11
52,Channel 7 Miami,Trump advisers cite need to stop ‘permanent’ economic toll,WASHINGTON (AP) — Some of President Donald Trump’s top economic advisers emphasized on Sunday the importance of states getting more businesses and offices open evenRead More,NA,politics,Miami,2020-05-10
53,Channel 7 Miami,"As Trump pulls back from virus, Congress races to fill void","WASHINGTON (AP) — As President Donald Trump tries to move on from the coronavirus, Congress is rushing to fill the void and prepare the country forRead More",NA,politics,Miami,2020-05-10
54,Channel 7 Miami,VP Pence’s press secretary tests positive for coronavirus,"WASHINGTON (AP) — Vice President Mike Pence’s press secretary has the coronavirus, the White House said Friday, making her the second person who works atRead More",NA,politics,Miami,2020-05-08
55,Channel 7 Miami,Trump administration buries detailed CDC advice on reopening,"GAINESVILLE, Fla. (AP) — The Trump administration shelved a document created by the nation’s top disease investigators with step-by-step advice to local authorities on howRead More",NA,politics,Miami,2020-05-07
56,Channel 7 Miami,"Trump: COVID-19 task force not dismantling, just refocusing","President Donald Trump on Wednesday reversed course on plans to wind down his COVID-19 task force, attempting to balance his enthusiasm for “reopening” the countryRead More",NA,politics,Miami,2020-05-06
57,Channel 7 Miami,"As Trump resumes travel, staff takes risks to prepare trip","WASHINGTON (AP) — For much of the last two months, President Donald Trump has rarely left the grounds of the White House as he’s dealtRead More",NA,politics,Miami,2020-05-05
58,Channel 7 Miami,"Trump pushes economy reopening, says virus could kill 100K","WASHINGTON (AP) — Pushing to reopen the economy, President Donald Trump insists that states can gradually lift lockdowns and still protect people from the coronavirusRead More",NA,politics,Miami,2020-05-04
59,Channel 7 Miami,"In televised town hall, Trump pushes for economic reopening","WASHINGTON (AP) — Anxious to spur an economic recovery without risking lives, President Donald Trump on Sunday insisted that “you can satisfy both” — seeRead More",NA,politics,Miami,2020-05-03
60,Channel 7 Miami,"Sidelined by pandemic, Trump campaign turns to digital shows","WASHINGTON (AP) — The streaming video began and, within minutes, the president’s eldest son was musing that Osama bin Laden had endorsed Joe Biden. Subtle,Read More",NA,politics,Miami,2020-05-03
61,Channel 7 Miami,FDA allows emergency use of drug for coronavirus,WASHINGTON (AP) — U.S. regulators on Friday allowed emergency use of an experimental drug that appears to help some coronavirus patients recover faster. It isRead More,NA,us-world,Miami,2020-05-01
62,Channel 7 Miami,Trump predicts ‘spectacular’ rebound as economy plunges,"WASHINGTON (AP) — Trying to dispel economic gloom, President Donald Trump said Thursday he’s anticipating a major rebound in the coming months and a “spectacular”Read More",NA,politics,Miami,2020-04-30
63,Channel 7 Miami,Trump says he won’t extend social distancing guidelines,"WASHINGTON (AP) — President Donald Trump said the federal government will not be extending its coronavirus social distancing guidelines once they expire Thursday, and hisRead More",NA,us-world,Miami,2020-04-29
64,Channel 7 Miami,Trump order keeping meat packing plants open worries unions,WASHINGTON (AP) — President Donald Trump took executive action to order meat processing plants to stay open amid concerns over growing coronavirus cases and theRead More,NA,us-world,Miami,2020-04-29
65,Channel 7 Miami,Trump order keeping meat packing plants open worries unions,WASHINGTON (AP) — President Donald Trump took executive action to order meat processing plants to stay open amid concerns over growing coronavirus cases and the impact onRead More,NA,us-world,Miami,2020-04-29
66,Channel 7 Miami,"Trump says virus testing ‘not a problem,’ but doubts persist","WASHINGTON (AP) — The White House released new guidelines Monday aimed at answering criticism that America’s coronavirus testing has been too slow, and President DonaldRead More",NA,politics,Miami,2020-04-27
67,Channel 7 Miami,Coronavirus cases in the United States are nearing 1 million,(CNN) — A new week in the coronavirus pandemic is beginning with a United States case count approaching 1 million and several cities and states preparing toRead More,NA,us-world,Miami,2020-04-27
68,Channel 7 Miami,White House aiming for Trump pivot from virus to economy,"WASHINGTON (AP) — After two months of frantic response to the coronavirus, the White House is planning to shift President Donald Trump’s public focus to theRead More",NA,politics,Miami,2020-04-26
69,Channel 7 Miami,"The United States’ reported coronavirus death toll approaches 52,000, over a quarter of the world’s known deaths","(CNN) — Less than three months since the first known coronavirus death in the US, the country’s reported fatalities make up more than a quarterRead More",NA,us-world,Miami,2020-04-25
70,Channel 7 Miami,"In Trump’s shadow, Congress-at-home eyes reboot during virus","WASHINGTON (AP) — They long for what’s being lost: the ability to publicly question officials at committee hearings, to chat across the aisle, to speakRead More",NA,politics,Miami,2020-04-25
71,Channel 7 Miami,"No, don’t inject disinfectant: Outcry over Trump’s musing","WASHINGTON (AP) — President Donald Trump’s raising of unproven, even far-fetched ideas for fighting COVID-19 — including his latest musing about injecting disinfectants into peopleRead More",NA,us-world,Miami,2020-04-24
72,Channel 7 Miami,Trump set to sign bill with nearly $500B more in virus aid,"WASHINGTON (AP) — President Donald Trump will hold a signing ceremony Friday for a bill providing a nearly $500 billion infusion of coronavirus spending, rushingRead More",NA,politics,Miami,2020-04-24
73,Channel 7 Miami,"Georgia is reopening hair salons, gyms and bowling alleys despite a rise in coronavirus deaths statewide","(CNN) — Undeterred by a barrage of criticism, Georgia is moving ahead with its plan to reopen some nonessential businesses despite an increase in coronavirus deaths statewide.Read More",NA,us-world,Miami,2020-04-24
74,Channel 7 Miami,Trump: I ‘disagreed strongly’ with Georgia’s reopening plan,"ATLANTA (AP) — President Donald Trump said Wednesday that he “disagreed strongly” with the decision by Georgia’s Republican governor to reopen salons, gyms and otherRead More",NA,politics,Miami,2020-04-23
75,Channel 7 Miami,"Trump vows to ‘suspend immigration,’ adviser cites health",WASHINGTON (AP) — President Donald Trump said that he will sign an executive order “to temporarily suspend immigration into the United States” because of the coronavirus.Read More,NA,politics,Miami,2020-04-20
76,Channel 7 Miami,"Trump, Congress near deal on small business, hospital aid",WASHINGTON (AP) — The Trump administration and Congress are trudging toward an agreement on an aid package of more than $450 billion to boost aRead More,NA,us-world,Miami,2020-04-20
77,Channel 7 Miami,"Coronavirus deaths down in NY, but officials urge vigilance","NEW YORK (AP) — The coronavirus death toll in New York dropped again, a sign that Gov. Andrew Cuomo said Sunday means the state isRead More",NA,us-world,Miami,2020-04-19
78,Channel 7 Miami,‘LIBERATE!’: Trump pushes states to lift virus restrictions,"WASHINGTON (AP) — President Donald Trump urged supporters to “LIBERATE” three states led by Democratic governors Friday, apparently encouraging protests against stay-at-home mandates aimed atRead More",NA,politics,Miami,2020-04-17
79,Channel 7 Miami,Ex-Trump lawyer Cohen to serve out prison sentence at home,WASHINGTON (AP) — President Donald Trump’s former lawyer and longtime fixer Michael Cohen will be released from federal prison to serve the remainder of hisRead More,NA,politics,Miami,2020-04-17
80,Channel 7 Miami,Trump gives governors options on how to reopen the economy,"WASHINGTON (AP) — President Donald Trump has given governors a road map for recovering from the economic pain of the coronavirus pandemic, laying out “a phasedRead More",NA,politics,Miami,2020-04-16
81,Channel 7 Miami,Trump faces global resistance to US plan to cut WHO funding,WASHINGTON (AP) — President Donald Trump faced international resistance Thursday to his plan to cut U.S. payments to the World Health Organization over its handlingRead More,NA,politics,Miami,2020-04-16
82,Channel 7 Miami,Trump readies roadmap for economic recovery from virus,WASHINGTON (AP) — President Donald Trump prepared to unveil national guidelines Thursday on when and how the country starts to recover from the sharp economicRead More,NA,politics,Miami,2020-04-16
83,Channel 7 Miami,New Trump advisory groups to consult on reopening US economy,"WASHINGTON (AP) — President Donald Trump said Tuesday that he’s enlisting advisers from nearly all sectors of American commerce, the medical field and elected officeRead More",NA,us-world,Miami,2020-04-15
84,Channel 7 Miami,Trump resort in Doral lays off 560 workers due to virus,"DORAL, Fla. (AP) — The Trump golf resort in South Florida where President Donald Trump initially wanted to host this year’s Group of Seven summitRead More",NA,politics,Miami,2020-04-15
85,Channel 7 Miami,"Trump ends US aid to WHO, says not enough done to stop virus","WASHINGTON (AP) — President Donald Trump said he was cutting off U.S. payments to the World Health Organization during the coronavirus pandemic, accusing the organization ofRead More",NA,politics,Miami,2020-04-15
86,Channel 7 Miami,Trump directs halt to payments to WHO during virus pandemic,"WASHINGTON (AP) — President Donald Trump said Tuesday that he was cutting off U.S. payments to the World Health Organization during the coronavirus pandemic, accusingRead More",NA,politics,Miami,2020-04-14
87,Channel 7 Miami,Sailor aboard USS Theodore Roosevelt dies of coronavirus,"(CNN) — A sailor who tested positive for Covid-19 on the USS Theodore Roosevelt has died of coronavirus, the US Navy said Monday. The Navy did not discloseRead More",NA,us-world,Miami,2020-04-13
88,Channel 7 Miami,Trump claims ‘total’ authority over reopening economy,"WASHINGTON (AP) — Invoking the movie “Mutiny on the Bounty,” President Donald Trump suggested Tuesday that governors’ objections to his claim of absolute authority overRead More",NA,politics,Miami,2020-04-13
89,Channel 7 Miami,"More than 2,000 US coronavirus deaths reported in a day, likely a peak toll, expert says","(CNN) — The US recorded at least 2,074 deaths Friday, the largest increase in coronavirus fatalities the country has seen since the beginning of the outbreak. TheRead More",NA,us-world,Miami,2020-04-11
90,Channel 7 Miami,The farmworkers putting food on America’s tables are facing their own coronavirus crisis,(CNN) — More than a million farmworkers aren’t hunkered down at home as the coronavirus pandemic paralyzes much of the country. Their labor — inRead More,NA,us-world,Miami,2020-04-11
91,Channel 7 Miami,Scientists say coronavirus won’t end with warmer weather while US plans for life under a new normal,"(CNN) — With health experts warning that warmer months won’t bring an end to coronavirus, officials are developing a framework for what America’s new normal couldRead More",NA,us-world,Miami,2020-04-09
92,Channel 7 Miami,"US coronavirus cases top 402,000, with more than 13,000 deaths. But future projections are better than expected","(CNN) — The US war against coronavirus has taken devastating turns this week. But with more people taking social distancing seriously, researchers predict the comingRead More",NA,us-world,Miami,2020-04-08
93,Channel 7 Miami,"Trump blasts world health group, defends early virus steps","WASHINGTON (AP) — President Donald Trump on Tuesday threatened to freeze U.S. funding to the World Health Organization, saying the international group had “missed theRead More",NA,politics,Miami,2020-04-07
94,Channel 7 Miami,Why black Americans are at higher risk for coronavirus,"(CNN) — Black Americans have more existing medical issues, less access to health care, and are more likely to work in unstable jobs — allRead More",NA,us-world,Miami,2020-04-07
95,Channel 7 Miami,"US coronavirus fight enters crucial weeks as the number of cases tops 330,000","(CNN) — The next two weeks will be crucial in the United States’ fight against the coronavirus, warn health officials, who are urging Americans toRead More",NA,us-world,Miami,2020-04-05
96,Channel 7 Miami,The Latest: Fauci: Coronavirus could become seasonal,WASHINGTON — Dr. Anthony Fauci says there a very good chance the new coronavirus “will assume a seasonal nature” because it is unlikely to beRead More,NA,us-world,Miami,2020-04-05
97,Channel 7 Miami,"‘Crappy’ tests to check for past coronavirus infection are flooding the US, lab association says",(CNN) — Regulatory changes by President Donald Trump’s administration have made it easier for companies to flood the US market with “crappy” tests that areRead More,NA,us-world,Miami,2020-04-05
98,Channel 7 Miami,A mounting casualty of coronavirus crisis: Health care jobs,"HARRISBURG, Pa. (AP) — Tens of thousands of medical workers across the United States are suddenly out of work as operating rooms and doctor’s officesRead More",NA,us-world,Miami,2020-04-04
99,Channel 7 Miami,"Face coverings recommended, but Trump says he won’t wear one",WASHINGTON (AP) — President Donald Trump announced new federal guidelines Friday recommending that Americans wear face coverings when in public to help fight the spreadRead More,NA,us-world,Miami,2020-04-03
100,Channel 7 Miami,Miami Mayor asks President Trump to suspend flights to MIA,The mayor of the City of Miami has sent a letter to President Donald Trump asking him to immediately suspend flights from international and domesticRead More,NA,local,Miami,2020-04-02
101,Channel 7 Miami,Trump admin moves toward promoting broader use of face masks,"WASHINGTON (AP) — The Trump administration is formalizing new guidance to recommend that many, if not almost all, Americans wear face coverings when leaving home,Read More",NA,politics,Miami,2020-04-02
102,Channel 7 Miami,"Trump resists national shutdown, leaving it up to states",WASHINGTON (AP) — President Donald Trump is resisting calls to issue a national stay-at-home order to stem the spread of the new coronavirus despite his administration’s projectionsRead More,NA,us-world,Miami,2020-04-02
103,Channel 7 Miami,Gun background checks smash records amid coronavirus fears,"Background checks required to buy firearms have spiked to record numbers in the past month, fueled by a run on guns from Americans worried aboutRead More",NA,us-world,Miami,2020-04-01
104,Channel 7 Miami,Should you wear mask in public if not sick with coronavirus?,"WASHINGTON (AP) — If you’re not sick with the new coronavirus, should you wear a mask in public? Global health authorities say no. Amid aRead More",NA,us-world,Miami,2020-04-01
105,Channel 7 Miami,Stocks skid worldwide as coronavirus infections keep soaring,NEW YORK (AP) — U.S. stocks joined a worldwide downdraft Wednesday as more signs piled up of the economic and physical pain being caused byRead More,NA,us-world,Miami,2020-04-01
106,Channel 7 Miami,"The US is starting to see ‘glimmers’ that social distancing could be slowing the spread of coronavirus — but there’s more work to do, officials say","(CNN) — Early clues — in places like New York, California and Seattle — indicate social distancing may be slowing the rate at which coronavirus cases otherwiseRead More",NA,us-world,Miami,2020-03-31
