X1,Publication,Title,Tagline,Author,Category,City,Date
193,MSNBC,Judge recommends firing NYPD cop behind Eric Garner’s death,"5 years after Eric Garner’s death, NYPD officer Daniel Pantoleo – seen in a cellphone with his arm around Garner’s neck – has been temporarily suspended after an administrative judge recommended his firing. Civil rights attorney, Benjamin Crump, who",,"Black Lives Matter, Police Brutality, Eric Garner",national,2020-08-02  
194,MSNBC,Eric Gardner’s mother Gwen Carr: “They’re killing my son over...,New York City police officer Daniel Pantaleo escaped federal charges for using an illegal choke-hold on Eric Gardner.,PoliticsNation with Al Sharpton ,"Black Lives Matter, Donald Trump",national,  2019-07-25
195,MSNBC,Trump administration's racism evident far beyond tweets,The racism and bigotry of Donald Trump and his administration are evident far beyond the president's tweets.,All In with Chris Hayes ,"Race, Equality , Black Lives Matter, Donald Trump, Twitter, Eric Garner",national,  2019-07-16
196,MSNBC,No federal charges for NYPD cop in Eric Garner’s death,"Rev. Al Sharpton, President of the National Action Network and host of “PoliticsNation” on MSNBC, joins Ali Velshi to discuss the Justice Department’s decision not to charge the NYPD officer seen in a video holding unarmed black man Eric Garner in a",,"Black Lives Matter, Police Brutality",national,2020-07-16  
197,MSNBC,"Wednesday's Mini-Report, 6.26.19",Today's edition of quick hits.,Steve Benen The Rachel Maddow Show ,,national,  2019-06-26
198,MSNBC,Transcript: Jim Comey,"Jim Comey discusses his time in the U.S. attorney's office in Richmond, where he confronted one of the highest per capita murder rates in the nation. tion",,"Society, Media News, Video, Top Stories and Community | MSNBC, The Oath",national,2020-06-26  
199,MSNBC,Transcript: Nicolle Wallace,"On The Oath, Chuck Rosenberg sits down with Nicolle Wallace, who's had a fascinating career at the intersection of journalism, politics, and public service.",,"Media News, Video, Top Stories and Community | MSNBC, Society, The Oath",national,2020-06-05  
200,MSNBC,Transcript: Nicolle Wallace,"On The Oath, Chuck Rosenberg sits down with Nicolle Wallace, who's had a fascinating career at the intersection of journalism, politics, and public service.",,"Media News, Video, Top Stories and Community | MSNBC, Society, The Oath",national,2020-06-05  
201,MSNBC,How candidates should approach black voters,Black Lives Matter co-founder Alicia Garza joins Morning Joe to discuss how presidential candidates can do a better job of listening to the needs of black voters. Garza also discusses the 2019 Black Census.,Morning Joe  ,"Equality , Democrats , Race, Education, Best of last night",national,  2019-05-29
202,MSNBC,"Black community feels unappreciated by candidates, report says","The 2019 Black Census Report, billed as the largest survey of African Americans since Reconstruction, depicts a black voting base not feeling engaged by political leadership.",PoliticsNation with Al Sharpton ,"Black Lives Matter, Black Lives Matter",national,  2019-05-26
203,MSNBC,Transcript: Lisa Monaco,"Chuck Rosenberg interviews Lisa Monaco on The Oath, a new podcast from MSNBC.",,"Society, Media News, Video, Top Stories and Community | MSNBC",national,2020-05-15  
204,MSNBC,NYPD Officer who killed Eric Garner used forbidden chokehold,"The NYPD officer who killed Eric Garner nearly five years ago is facing a reckoning with a disciplinary trial, with testimony from internal NYPD investigators revealing the officer did use a forbidden illegal chokehold on Garner. Attorney Maya Wiley, who",,"Black Lives Matter, Best of last night, Eric Garner",national,2020-05-14  
205,MSNBC,DeRay McKesson: Newly unearthed arrest video points to 'cover up',"A disturbing never-before-seen video has ignited calls to reopen a case into a Texas police officer who arrested Sandra Bland four years ago in a routine traffic stop. Civil Rights activist and a prominent member of Black Lives Matter, DeRay McKesson",,"Black Lives Matter, Best of last night, Sandra Bland",national,2020-05-08  
206,MSNBC,Transcript: Former FBI Deputy Director Andrew McCabe,"MSNBC’s newest original podcast, The Oath with Chuck Rosenberg, is available now! Listen to the third episode with former FBI Deputy Director Andrew McCabe,",,"Society, Media News, Video, Top Stories and Community | MSNBC",national,2020-05-08  
207,MSNBC,Royal baby watch and Black Girl Magic,"NBC’s Sarah Harman and “The Entertainment Weekly Show” Host Lola Ogunnaike discuss the anticipation building around Prince Harry and Meghan Markle’s Royal baby. Plus, three black women made pageant history for the first time ever.",,"Women, Equality , Race",national,2020-05-04  
208,MSNBC,Activist women look to consolidate power for 2020 election,"Cecile Richards, former president of Planned Parenthood, talks with Rachel Maddow about the new political group, Supermajority, that she formed with labor organizer Ai-jen Poo and Black Lives Matter co-founder Alicia Garza.",The Rachel Maddow Show ,"Democrats , Equality , Women, Best of last night",national,  2019-04-29
209,MSNBC,The Mayor Pete I know on health and healthcare,The Mayor Pete I know on health and healthcare,Morning Joe  ,"Democrats , Health",national,  2019-04-15
210,MSNBC,"Wednesday's Mini-Report, 4.10.19",Today's edition of quick hits.,Steve Benen The Rachel Maddow Show ,,national,  2019-04-10
211,MSNBC,"Friday's Campaign Round-Up, 4.5.19",Today's installment of campaign-related news items from across the country.,Steve Benen The Rachel Maddow Show ,,national,  2019-04-05
212,MSNBC,"NRA tries, fails to derail Violence Against Women Act",The existing Violence Against Women Act features an important loophole on guns. The NRA wants to keep it that way. House Democrats ignored them.,Steve Benen The Rachel Maddow Show ,"Equality , Women, Society, Guns, Domestic Violence, Gun Violence, NRA",national,  2019-04-05
213,MSNBC,Stephon Clark family atty: Expect better from police,"One of the attorneys for Stephon Clark’s family, Dale Galipo, and Black Lives Matter Movement Organizer DeRay Mckesson join Ali Velshi to discuss the Sacramento County District Attorney’s decision not to prosecute the police officers who shot and killed",,"Police Brutality, Black Lives Matter, Black Lives Matter",national,2020-03-04  
214,MSNBC,Jussie Smollett out on $100k bail,"Empire actor Jussie Smollett appeared before a judge yesterday after being charged with a felony for filing a false police report. Chicago’s Police Chief says the actor paid $3,500 by check to orchestrate the attack. Our panel weighs in.",Morning Joe  ,"Society, Culture, LGBT, Equality , Black Lives Matter, Chicago",national,  2019-02-22
215,MSNBC,‘Empire’ actor Jussie Smollett charged with filing a false...,"In this new development in the case, Jussie Smollett was charged with a felony after allegedly staging a hate-crime attack",Morning Joe  ,"Society, Culture, LGBT, Equality , Black Lives Matter, Chicago",national,  2019-02-21
216,MSNBC,Katie Phang on Jussie Smollett: He's in legal trouble if it's...,MSNBC’s Kendis Gibson discusses the shift in the investigation into Jussie Smollett’s alleged attack with a panel.,,"Republicans, Equality , Race, LGBT, Black Lives Matter, Civil Rights",national,2020-02-17  
217,MSNBC,"Speaker Pelosi on Black Lives Matter, redressing past grievances","Speaker Nancy Pelosi takes a question from a student at Trinity University about whether or not she supports the Black Lives Matter movement, and how some of her policy proposals aim to lift communities across America.",MSNBC Live ,"Best of last night, Congress, Nancy Pelosi",national,  2019-01-04
218,MSNBC,E.J. Bradford’s family calls for release of police video,"April Pipkins, E.J. Bradford’s mother and Benjamin Crump, the family’s attorney, join Ali Velshi to talk about E.J.’s shooting death by police on Thanksgiving night and why they want the police video released.",,"Race, Equality , Guns, Society, Best of last night, Black Lives Matter",national,2020-11-26  
219,MSNBC,An excerpt from 'Cyberwar',An excerpt from 'Cyberwar',Morning Joe staff Morning Joe  ,National Security,national,  2018-10-16
220,MSNBC,How groups are working to mobilize black voters in Florida,"Democrat Andrew Gillium has the potential to be the first African-American Governor in Florida's history. LaTosha Brown, the co-founder of “Black Voters Matter,"" tells Katy Tur that there’s an appetite for progressive, forward-thinking candidates in the",,"Democrats , Race, Equality , Florida, Black Lives Matter",national,2020-10-12  
221,MSNBC,The role of race in Missouri politics,"Washington University in St. Louis is only one hour away from Ferguson, Missouri where Michael Brown was shot in 2014. Antonio French, publisher of Northsider and Odis Johnson, Associate Professor of Sociology at WashU, join Katy to discuss what has",,"Republicans, Democrats , Missouri, Black Lives Matter",national,2020-10-11  
222,MSNBC,Prosecutors: Video shows Chicago officer meant to murder teenager,"MSNBC Chief Legal Correspondent Ari Melber gives his analysis in a rare first degree murder case against Officer Jason Van Dyke for killing teen, Laquan McDonald. Melber notes that “because this shooting was caught on video, those defending it are left...",The Beat With Ari Melber ,"Police Brutality, Black Lives Matter, Chicago",national,  2018-10-03
223,MSNBC,BLM Organizer: NIKE’s ad is a win for activism,Black Lives Matter organizer DeRay Mckesson tells Ali Velshi that Nike’s decision to make Colin Kaepernick the face of their “Just Do It” campaign increases the pressure on the NFL to acknowledge Kaepernick’s activism.,,"Race, Equality , Sports, Black Lives Matter",national,2020-09-07  
224,MSNBC,Rachel Maddow interviews John Brennan: Read the full transcript,"If you missed Rachel’s interview with former CIA Director John Brennan, we’ve published the full transcript.",Steve Benen The Rachel Maddow Show ,John Brennan,national,  2018-08-18
225,MSNBC,Why Omarosa’s claims against the White House matter,"Despite questions about Omarosa Manigault Newman’s credibility, Harvard Assistant Professor of Public Policy Leah Wright Rigueur tells Ali Velshi that the former White House aide’s claims reveal “the depth of callousness and hostility” this White House",,"Race, Equality , White House, Black Lives Matter",national,2020-08-13  
226,MSNBC,'The truth has to come before the reconciliation',"One year after Charlottesville and the death of Heather Heyer, Ali Velshi talks with her former boss, Alfred Wilson, and author and activist DeRay McKesson about what’s changed and what still needs to change.",,"Race, Equality , Donald Trump, Black Lives Matter",national,2020-08-13  
227,MSNBC,Looking Back: Clashes in Charlottesville,"Exactly a year ago, MSNBC’s Joy Reid was interviewing Rev. Traci Blackmon, while she was protesting against hate at a ‘Unite the Right’ rally in Charlottesville. During the interview, Rev. Blackmon was rushed off-site because white supremacists began...",AM Joy ,"Society, Media News, Video, Top Stories and Community | MSNBC, Civil Liberties, Black Lives Matter, Interviews, Civil Rights",national,  2018-08-12
228,MSNBC,BLM leader calls out media coverage on Charlottesville...,"Black Lives Matter co-founder, Patrisse Cullors and activist DeRay McKesson join Ari Melber to discuss the one year anniversary of the “Unite the Right” rally in Charlottesville Virginia, where white nationalists and counter-protestors clashed violently.",The Beat With Ari Melber ,"Donald Trump, Black Lives Matter, Jeff Sessions, Black Lives Matter",national,  2018-08-10
229,MSNBC,Prosecutor who oversaw Michael Brown case loses race,"Tuesday night, the District Attorney was removed from his job when one of the people who protested the killing of Michael Brown defeated him in his re-election campaign. Wesley Bell, who will be the next District Attorney in Ferguson, Missouri joins...",The Last Word with Lawrence O'Donnell ,"Best of last night, Police Brutality, Ferguson, Michael Brown, Black Lives Matter",national,  2018-08-09
230,MSNBC,"Rest In Power, Trayvon Martin","Six years after the death of their son, Trayvon Martin, and five years after the acquittal of George Zimmerman, Sybrina Fulton and Tracy Martin join Rev. Al Sharpton on set to discuss their new docuseries, “Rest In Power: The Trayvon Martin Story,” and...",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-29
231,MSNBC,Stand Your Ground?,"This week Civil Rights Attorney, Benjamin Crump and MSNBC Political Contributor, Jason Johnson join the Rev. Al Sharpton to discuss Stand Your Ground laws in the wake of the brutal killing of Markeis McGlockton by a white civilian",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-29
232,MSNBC,Criminal Justice In The Trump Era,Rev. Al Sharpton talks to Eugene O’Donnell and Brittany Packnett about the current state of affairs of the criminal justice system under the Trump administration.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-22
233,MSNBC,"NAACP: Defeat Hate, Vote.",Rev. Al Sharpton talks to the President of the NAACP Derrick Johnson about the fight the civil rights organization plans to bring to the Supreme Court over Trump’s pick for SCOTUS and how to thrive in the Trump Era.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-22
234,MSNBC,The Trump-Russia Relationship,"Rev. Al Sharpton sits down with Danny Cevallos, Peter Emerson and Jen Kerns to discuss Trump’s wild week with the summit meeting with Putin abroad and legal troubles at home.",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-22
235,MSNBC,The Case of Emmett Till,"This week Timothy B. Tyson joins Rev. Al Sharpton to discuss how his book, “The Blood of Emmett Till” may have led to the reopening of the case by the Department of Justice.",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-15
236,MSNBC,Gotcha: Paula White Edition,This week Rev. Al Sharpton addresses Televangelist Paula White's recent comments about Jesus' immigration status and offers her a lesson in Christian Theology.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-15
237,MSNBC,"Senator Cory Booker on the ""Supreme Threat"" Facing our Nation",Senator Cory Booker joins Reverend Al Sharpton to discuss Brett Kavanaugh’s Supreme Court nomination and whether or not President Trump should cancel his meeting with Vladimir Putin.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-15
238,MSNBC,Janelle Bynum speaks out after cops called #campaigningwhileblack,Oregon State Representative Janelle Bynum talks with Ali Velshi about a now viral incident when police were called on her for acting “suspiciously” while she was out canvassing in her own district.,,"Arizona, Black Lives Matter",national,2020-07-06  
239,MSNBC,Black America’s Mental Health,"Rev. Al Sharpton sits down with Ebonie Riley, Melina Abdullah, Lateefah Simon to talk about the importance of mental health in the black community and the tragic death of Antwon Rose this week.",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-01
240,MSNBC,One on One with Lee Saunders,Rev. Al Sharpton talks with Lee Saunders about the riveting saga of the Supreme Court decisions and news of Justice Kennedy that happened this week.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-01
241,MSNBC,...While Black,"Rev. Al Sharpton digs into the stories, ones probably you might have missed about Black Americans being discriminated against just for living while being black.",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-07-01
242,MSNBC,Sessions Reversal of Civil Rights,"Rev. Al Sharpton discusses the immigration border crisis and the continuing role Session is playing in the reversal of civil rights, he’s joined by Charles Ellison, Clarissa Martinez De Castro, and Julio Ricardo Varela.",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-24
243,MSNBC,Gotcha: Kobach Edition,"This week Rev. Al Sharpton caught Kris Kobach in a contradiction when it comes to voting considering his stance of voter fraud and his outspoken nature against it, see what the contradiction was Rev. found this week.",PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-24
244,MSNBC,NFL to Trump: Here’s Who You Should Pardon,Rev. Al Sharpton talks to Benjamin Watson and Howard Bryant about the ongoing saga of Trump vs. the NFL and why he’s asking the NFL to help him choose who to pardon.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-24
245,MSNBC,An excerpt from #NeverAgain,An excerpt from #NeverAgain,Morning Joe staff Morning Joe  ,National Security,national,  2018-06-20
246,MSNBC,Immigration Separation Nation,Rev. Al Sharpton talks to Rep. Gutierrez and Pastor James Forbes about the GOP justifying the separation of children and parents at the border by using a Bible passage and how that is inherently wrong.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-17
247,MSNBC,One on One with Mayor Elect London Breed,Rev. Al Sharpton talks with Mayor Elect London Breed about her historic win plus what she plans to do now that she has won the bid for the Mayor of San Francisco.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-17
248,MSNBC,Immigration In The Trump Era,Rev. Al Sharpton talks to Rep. Tim Ryan and Noelle Nikpour about the recent discovery of the 2000 kids separated from their parents at the border and what the GOP needs to do to stop this inhumane tactic.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-17
249,MSNBC,President Trump receives backlash over his comments on NFL...,Rev. Al Sharpton talks to Jack Brewer and Mayor Jim Kenney about how Trump is waging a war on the NFL and how activism is more important in sports today than it ever has been before.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-10
250,MSNBC,Alice Marie Johnson discusses her prison sentence being commuted,Rev. Al Sharpton sits down with Alice Marie Johnson to discuss her pardon after being imprisoned for 21 years of her life.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-10
251,MSNBC,One on One with Stacey Abrams,Rev. Al Sharpton is joined by Stacey Abrams to discuss her historic nomination and if elected what she would accomplish in office.,PoliticsNation with Al Sharpton ,"Culture, Society, Race, Equality , Guns, Civil Liberties, Black Lives Matter, history, Civil Rights",national,  2018-06-03
252,MSNBC,Roseanne Barr’s controversial past comments and tweets,"Roseanne Barr is not a stranger to controversial remarks or offensive tweets. Stephanie Ruhle breaks down Roseanne’s history of rants, comments and tweets. Weighing in: Variety Senior Editor Ted Johnson.",,"Society, Race, Equality , Black Lives Matter, Twitter",national,2020-05-30  
253,MSNBC,Roseanne Barr's freedom of speech vs. corporate responsibility,Roseanne Barr returned to Twitter hours after ABC cancelled her sitcom over a racist online rant. Stephanie Ruhle and her panel discuss whether the show should have been rebooted in the first place.,MSNBC Live with Stephanie Ruhle ,"Society, Race, Equality , Black Lives Matter, Twitter",national,  2018-05-30
254,MSNBC,First African-American football players are Monumental Americans,Honoring the first African-Americans to play football professionally: Robert Wells Marshall and Fritz Pollard. They both began playing pro-ball in 1920 the year the National Football league was founded.,,"Black Lives Matter, Sports, NFL",national,2020-05-29  
255,MSNBC,Is racial sensitivity training a good response for Starbucks?,"Starbucks is closing stores early for mandatory racial sensitivity training in response to a viral video showing Philadelphia police arresting two African-American men inside a Starbucks. Stephanie Ruhle and her panel, including one of the witnesses to",,"Society, Race, Equality , Black Lives Matter, Policing",national,2020-05-29  
256,MSNBC,Starbucks stores closing early for employee racial bias training,"More than 8,000 Starbucks stores closing early, taking the time to train their employees on racial bias. Sirius XM Host Mark Thompson weighs in on Starbucks’ action here.",MSNBC Live with Stephanie Ruhle ,"Society, Race, Equality , Black Lives Matter",national,  2018-05-29
257,MSNBC,New NFL National Anthem Policy stirs up controversy,Toure and former NFL wide receiver Donte Stallworth share their perspectives on the new NFL policy that aims to stop players from kneeling or sitting during the National Anthem.,,"NFL, Black Lives Matter",national,2020-05-25  
258,MSNBC,Tasing of NBA player latest controversy for Milwaukee police,"Concerns over police behavior are back in the headlines, after police release video of officers arresting and tasing NBA player Sterling Brown, over a parking violation. NBC’s Trymaine Lee and Black Lives Matter organizer DeRay Mckesson join Kasie Hunt to",,"Police Brutality, Wisconsin, Black Lives Matter",national,2020-05-24  
